id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291075154093768705,1291075154093768705,1596651278000,2020-08-05,15:14:38,-0300,71320992,redescielo,SciELO,,"Machado de Assis, escritor de muitas faces: editando diferentes gêneros textuais

 https://humanas.blog.scielo.org/blog/2020/08/05/machado-de-assis-escritor-de-muitas-faces-editando-diferentes-generos-textuais/ …
#MachadodeAssis; #gênerostextuais; #humanidadesdigitais; #críticaliterária; #atribuição; #SEMAEL

Para ler o artigo, acesse:  https://doi.org/10.1590/1983-6821202013295 … pic.twitter.com/sXMTdbLB4Q",pt,[],"['https://humanas.blog.scielo.org/blog/2020/08/05/machado-de-assis-escritor-de-muitas-faces-editando-diferentes-generos-textuais/', 'https://doi.org/10.1590/1983-6821202013295']",['https://pbs.twimg.com/media/EerR7vQWsAEZ2oo.png'],0,1,5,"['#machadodeassis', '#gênerostextuais', '#humanidadesdigitais', '#críticaliterária', '#atribuição', '#semael']",[],https://twitter.com/RedeSciELO/status/1291075154093768705,False,,0,,,,,,,"[{'user_id': '71320992', 'username': 'RedeSciELO'}]",,,,
1291041273332117512,1291041273332117512,1596643200000,2020-08-05,13:00:00,-0300,2381578122,samsung,Samsung Electronics,,Samsung’s newest premium smartwatch makes expressing your style and managing your health and your #SamsungGalaxy devices simple and seamless #GalaxyWatch3 https://news.samsung.com/global/infographic-an-up-close-look-at-the-galaxy-watch3?utm_source=nr_twitter&utm_medium=social …,en,[],['https://news.samsung.com/global/infographic-an-up-close-look-at-the-galaxy-watch3?utm_source=nr_twitter&utm_medium=social'],[],28,236,3435,"['#samsunggalaxy', '#galaxywatch3']",[],https://twitter.com/Samsung/status/1291041273332117512,False,,0,,,,,,,"[{'user_id': '2381578122', 'username': 'Samsung'}]",,,,
1290715016916873217,1290715016916873217,1596565415000,2020-08-04,15:23:35,-0300,71320992,redescielo,SciELO,,"Editar para quem? Os leitores de Machado de Assis hoje

 https://humanas.blog.scielo.org/blog/2020/08/04/editar-para-quem-os-leitores-de-machado-de-assis-hoje/ …
#MachadodeAssis; #NotasTextuais; #HumanidadesDigitais; #CríticaLiterária; #ReferênciasIntertextuais; #SEMAEL

Para ler os artigos, acesse:  https://www.scielo.br/scielo.php?script=sci_issuetoc&pid=1983-682120200001&lng=en&nrm=iso … pic.twitter.com/0L19owktnC",pt,[],"['https://humanas.blog.scielo.org/blog/2020/08/04/editar-para-quem-os-leitores-de-machado-de-assis-hoje/', 'https://www.scielo.br/scielo.php?script=sci_issuetoc&pid=1983-682120200001&lng=en&nrm=iso']",['https://pbs.twimg.com/media/EemKaxAXsAAxHWD.png'],0,1,6,"['#machadodeassis', '#notastextuais', '#humanidadesdigitais', '#críticaliterária', '#referênciasintertextuais', '#semael']",[],https://twitter.com/RedeSciELO/status/1290715016916873217,False,,0,,,,,,,"[{'user_id': '71320992', 'username': 'RedeSciELO'}]",,,,
1290692012170252291,1290692012170252291,1596559930000,2020-08-04,13:52:10,-0300,3982698389,projeto_enders,Enders Thomas,,#humanidadesdigitais  https://twitter.com/ProgHist/status/1290686535189311495 …,und,[],['https://twitter.com/ProgHist/status/1290686535189311495'],[],0,0,1,['#humanidadesdigitais'],[],https://twitter.com/projeto_enders/status/1290692012170252291,False,https://twitter.com/ProgHist/status/1290686535189311495,0,,,,,,,"[{'user_id': '3982698389', 'username': 'projeto_enders'}]",,,,
1290638713039593472,1290638703640096771,1596547222000,2020-08-04,10:20:22,-0300,1248387098585051136,0jonjo,Jonjo - J. Gilberto Saraiva,,"Você conhece algum pesquisador, instituição ou grupo que trata de algum tema da #historiadigital em qualquer língua?

Add/#compartilhe/sugira perfis para a lista colaborativa!

A ideia é alcançarmos o máximo de interessados nas mais diversas línguas.

#humanidadesdigitais #dh",pt,[],[],[],0,0,0,"['#historiadigital', '#compartilhe', '#humanidadesdigitais', '#dh']",[],https://twitter.com/0jonjo/status/1290638713039593472,False,,0,,,,,,,"[{'user_id': '1248387098585051136', 'username': '0jonjo'}]",,,,
1290349213683986433,1290349213683986433,1596478200000,2020-08-03,15:10:00,-0300,71320992,redescielo,SciELO,,"Machado de Assis no século XXI e apoio das plataformas digitais ao editor e ao leitor

 https://humanas.blog.scielo.org/blog/2020/08/03/machado-de-assis-no-seculo-xxi-e-apoio-das-plataformas-digitais-ao-editor-e-ao-leitor/ …
#MachadodeAssis; #PlataformasDigitais; #HumanidadesDigitais; #CríticaLiterária; #CríticaTextual; #SEMAEL

Para ler o artigo, acesse:  https://doi.org/10.1590/1983-6821202013296 … pic.twitter.com/VXctn3msbU",pt,[],"['https://humanas.blog.scielo.org/blog/2020/08/03/machado-de-assis-no-seculo-xxi-e-apoio-das-plataformas-digitais-ao-editor-e-ao-leitor/', 'https://doi.org/10.1590/1983-6821202013296']",['https://pbs.twimg.com/media/Eeg9uvqWkAI9wzs.png'],0,2,1,"['#machadodeassis', '#plataformasdigitais', '#humanidadesdigitais', '#críticaliterária', '#críticatextual', '#semael']",[],https://twitter.com/RedeSciELO/status/1290349213683986433,False,,0,,,,,,,"[{'user_id': '71320992', 'username': 'RedeSciELO'}]",,,,
1289987839929790466,1289987835143979008,1596392042000,2020-08-02,15:14:02,-0300,1248387098585051136,0jonjo,Jonjo - J. Gilberto Saraiva,,"Aliás, creio que o pessoal do @historianawiki já deve ter feito um fio sobre esse capítulo, se ainda não, vale muito fazer. Tem capítulos muito interessantes neste livro sobre @Wikipedia e outras questões de #historiadigital e #humanidadesdigitais para quem quiser se aprofundar.",pt,"['historianawiki', 'wikipedia']",[],[],1,1,2,"['#historiadigital', '#humanidadesdigitais']",[],https://twitter.com/0jonjo/status/1289987839929790466,False,,0,,,,,,,"[{'user_id': '1248387098585051136', 'username': '0jonjo'}, {'user_id': '1250861593245736962', 'username': 'historianawiki'}, {'user_id': '86390214', 'username': 'Wikipedia'}]",,,,
1289353814298910720,1289343515692953602,1596240879000,2020-07-31,21:14:39,-0300,1248387098585051136,0jonjo,Jonjo - J. Gilberto Saraiva,,"@aulashistoria @historiaoralarg @UspRevista @historalcast @Historia_Viva @PpghisUfrj @ppghufpe @historiausp @PpghisU @harvardhistory @dtu_ddh @rcmidura @ImpressoesRbds @alucchesi @ComputerHistory
#digitalhumanities #humanidadesdigitais #twitterstorians #publichistory #dh",und,"['aulashistoria', 'historiaoralarg', 'usprevista', 'historalcast', 'historia_viva', 'ppghisufrj', 'ppghufpe', 'historiausp', 'ppghisu', 'harvardhistory', 'rcmidura', 'impressoesrbds', 'alucchesi', 'computerhistory']",[],[],1,0,4,"['#digitalhumanities', '#humanidadesdigitais', '#twitterstorians', '#publichistory', '#dh']",[],https://twitter.com/0jonjo/status/1289353814298910720,False,,0,,,,,,,"[{'user_id': '1248387098585051136', 'username': '0jonjo'}, {'user_id': '273519614', 'username': 'aulashistoria'}, {'user_id': '253258079', 'username': 'historiaoralarg'}, {'user_id': '1124245818356187136', 'username': 'UspRevista'}, {'user_id': '1168368394695041024', 'username': 'historalcast'}, {'user_id': '65163592', 'username': 'Historia_Viva'}, {'user_id': '1179144529355706373', 'username': 'PpghisUfrj'}, {'user_id': '401065223', 'username': 'ppghufpe'}, {'user_id': '56583826', 'username': 'historiausp'}, {'user_id': '999716923637190656', 'username': 'PpghisU'}, {'user_id': '65190931', 'username': 'HarvardHistory'}, {'user_id': '742400383016804352', 'username': 'rcmidura'}, {'user_id': '1272573150', 'username': 'ImpressoesRbds'}, {'user_id': '20507551', 'username': 'alucchesi'}, {'user_id': '23792365', 'username': 'ComputerHistory'}]",,,,
1288155867691483138,1288155867691483138,1595955266000,2020-07-28,13:54:26,-0300,3982698389,projeto_enders,Enders Thomas,,"@ProgHist ""Programming Historian"" é uma revolução na metodologia da História. Espetáculo.
#humanidadesdigitais  https://twitter.com/RojasCastroA/status/1283735153660100610 …",pt,['proghist'],['https://twitter.com/RojasCastroA/status/1283735153660100610'],[],0,0,0,['#humanidadesdigitais'],[],https://twitter.com/projeto_enders/status/1288155867691483138,False,https://twitter.com/RojasCastroA/status/1283735153660100610,0,,,,,,,"[{'user_id': '3982698389', 'username': 'projeto_enders'}, {'user_id': '607602141', 'username': 'ProgHist'}]",,,,
1286675877368127488,1286675877368127488,1595602409000,2020-07-24,11:53:29,-0300,2832562473,ihc_fcsh,IHC,,"A infraestrutura @fcshrossio, da @nova_fcsh, tem um concurso aberto para Técnico Superior na área das #HumanidadesDigitais. Encerra a 31 de Julho.
 https://ihc.fcsh.unl.pt/rossio-tshd-2020/ …",pt,"['fcshrossio', 'nova_fcsh']",['https://ihc.fcsh.unl.pt/rossio-tshd-2020/'],[],0,0,1,['#humanidadesdigitais'],[],https://twitter.com/ihc_fcsh/status/1286675877368127488,False,,0,,,,,,,"[{'user_id': '2832562473', 'username': 'ihc_fcsh'}, {'user_id': '2656882268', 'username': 'fcshrossio'}, {'user_id': '249748466', 'username': 'nova_fcsh'}]",,,,
