id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1297181677215784973,1297181677215784973,1598107186000,2020-08-22,11:39:46,-0300,299424432,nehmufop,NEHM,,"Bom final de semana, historiadorxs devidamente regulamentadxs. 

#históriaéprofissão",es,[],[],[],0,2,1,['#históriaéprofissão'],[],https://twitter.com/nehmufop/status/1297181677215784973,False,,0,,,,,,,"[{'user_id': '299424432', 'username': 'nehmufop'}]",,,,
1300871253155352576,1300871253155352576,1598986850000,2020-09-01,16:00:50,-0300,1052968271102795776,gamesreddeer,RedDeerGames,,"Clumsy🌈Rush is called by reviewers decaffeinated #FallGuys ☕️
Check new 4-player mode🚨
#XboxOne👑  https://www.microsoft.com/en-ai/p/clumsy-rush/9p7jr6glwnr4 …
#Nintendo👑  https://www.nintendo.com/games/detail/clumsy-rush-switch/ …
🌈@ClumsyRush #MULTIPLAYER pic.twitter.com/1GoXPbpTBQ",en,['clumsyrush'],"['https://www.microsoft.com/en-ai/p/clumsy-rush/9p7jr6glwnr4', 'https://www.nintendo.com/games/detail/clumsy-rush-switch/']",[],2,9,27,"['#fallguys', '#xboxone', '#nintendo', '#multiplayer']",[],https://twitter.com/GamesRedDeer/status/1300871253155352576,False,,1,,,,,,,"[{'user_id': '1052968271102795776', 'username': 'GamesRedDeer'}, {'user_id': '1199343601878044673', 'username': 'ClumsyRush'}]",,,,
1296792368675422208,1296792368675422208,1598014368000,2020-08-21,09:52:48,-0300,1251652813115076611,memoriafcestudo,Memória FC,,"Hoje tem Diana Mendes no Conversas Desconcertantes. 
Imperdível! 
#HistóriaÉProfissão #históriaéciência pic.twitter.com/1k7pi8uOJl",pt,[],[],['https://pbs.twimg.com/media/Ef8hyVQWoAIWtMx.jpg'],0,0,4,"['#históriaéprofissão', '#históriaéciência']",[],https://twitter.com/memoriafcestudo/status/1296792368675422208,False,,0,,,,,,,"[{'user_id': '1251652813115076611', 'username': 'memoriafcestudo'}]",,,,
1296506135701327872,1296506129573457920,1597946125000,2020-08-20,14:55:25,-0300,1251652813115076611,memoriafcestudo,Memória FC,,"Tem algum trabalho sobre futebol e quer divulgar em nosso perfil?

Faça como o Nathan e escreva pra gente > fcmemoriaestudo@gmail.com

⚽️ Será um prazer jogarmos juntxs! ⚽️
#históriadofutebol #históriaéprofissão⏳✊🏻 #divulgaçãocientífica",pt,[],[],[],0,0,2,"['#históriadofutebol', '#históriaéprofissão', '#divulgaçãocientífica']",[],https://twitter.com/memoriafcestudo/status/1296506135701327872,False,,0,,,,,,,"[{'user_id': '1251652813115076611', 'username': 'memoriafcestudo'}]",,,,
1296487241557184513,1296487241557184513,1597941620000,2020-08-20,13:40:20,-0300,1281060342039273473,profrcesarh,Professor César,,"CONQUISTA PARA A CATEGORIA! 👊😉📚

Uma vitória para nós historiadores que seguimos o caminho da aprendizagem para desconstruir a incompreensão do passado para compreender melhor o presente! #históriaéprofissão

Orgulho…  https://www.instagram.com/p/CEHj_5lhBKY/?igshid=ecvldl4mzz1n …",pt,[],['https://www.instagram.com/p/CEHj_5lhBKY/?igshid=ecvldl4mzz1n'],[],0,0,1,['#históriaéprofissão'],[],https://twitter.com/ProfrCesarH/status/1296487241557184513,False,,0,,,,,,,"[{'user_id': '1281060342039273473', 'username': 'ProfrCesarH'}]",,,,
1296225392504840192,1296225392504840192,1597879190000,2020-08-19,20:19:50,-0300,273405784,camilaholandas,Camila Holanda,,"Meu maior orgulho é:
- ter votado no Lula, 
- nunca ter apoiado o golpe, 
- não ter votado em Bolsonaro e 
- SER Historiadora.

#HistoriaÉProfissão  pic.twitter.com/B3G91I93KS",pt,[],[],['https://pbs.twimg.com/media/Ef0eH7fWAAAJ1Is.jpg'],0,0,1,['#historiaéprofissão'],[],https://twitter.com/camilaholandas/status/1296225392504840192,False,,0,,,,,,,"[{'user_id': '273405784', 'username': 'camilaholandas'}]",,,,
1296200314744438785,1296200314744438785,1597873211000,2020-08-19,18:40:11,-0300,1245484161756016640,eexcecao,Estado de Exceção,,"Parabéns, historiadores e historiadoras!

Este ano vocês têm um motivo a mais para comemorar, a profissão finalmente foi regulamentada no Brasil.

#HistóriaÉProfissão 

Força, @ANPUH! pic.twitter.com/2EqI0HwhDD",pt,['anpuh'],[],['https://pbs.twimg.com/media/Ef0Gv80XoAoZhbh.jpg'],0,1,6,['#históriaéprofissão'],[],https://twitter.com/EExcecao/status/1296200314744438785,False,,0,,,,,,,"[{'user_id': '1245484161756016640', 'username': 'EExcecao'}, {'user_id': '139704156', 'username': 'ANPUH'}]",,,,
1296194702790873090,1296194702790873090,1597871873000,2020-08-19,18:17:53,-0300,1250528217309511682,monarqcearenses,Monarquistas Cearenses,,#historiador #DiadoHistoriador #Historia #historiaeprofissao  pic.twitter.com/5etuvjolj2,und,[],[],['https://pbs.twimg.com/media/Ef0CNh8WsAsv6WW.jpg'],0,0,2,"['#historiador', '#diadohistoriador', '#historia', '#historiaeprofissao']",[],https://twitter.com/MonarqCearenses/status/1296194702790873090,False,,0,,,,,,,"[{'user_id': '1250528217309511682', 'username': 'MonarqCearenses'}]",,,,
1296192977078018048,1296192977078018048,1597871462000,2020-08-19,18:11:02,-0300,603036517,mettzer,Mettzer,,"Finalmente está regulamentada! Aos historiadores nosso parabéns duplo, pela conquista e pelo dia! Na coluna da semana tem um texto fresquinho da historiadora Natasha, falando sobre! 

 https://blog.mettzer.com/profissao-historiador/ …
#históriaéprofissão #historiadores #historiadora #mettzer pic.twitter.com/sNAJ0Gf64t",pt,[],['https://blog.mettzer.com/profissao-historiador/'],['https://pbs.twimg.com/media/Ef0ApLeXYAAjvPS.jpg'],0,0,0,"['#históriaéprofissão', '#historiadores', '#historiadora', '#mettzer']",[],https://twitter.com/Mettzer/status/1296192977078018048,False,,0,,,,,,,"[{'user_id': '603036517', 'username': 'Mettzer'}]",,,,
1296167550036799490,1296167550036799490,1597865400000,2020-08-19,16:30:00,-0300,55668616,tvebahia,TVE Bahia,,"Hoje, 19 de agosto, é comemorado no Brasil o Dia do Historiador. A #TVEBahia aproveita para reverenciar Cid Teixeira, historiador baiano, nascido em Ilha de Maré em 1924. Vamos relembrar o documentário ""Toponímia da Cidade do Salvador"". 

#diadohistoriador #históriaéprofissão  pic.twitter.com/Jebe2WLhHX",pt,[],[],[],0,2,11,"['#tvebahia', '#diadohistoriador', '#históriaéprofissão']",[],https://twitter.com/tvebahia/status/1296167550036799490,False,,1,,,,,,,"[{'user_id': '55668616', 'username': 'tvebahia'}]",,,,
