id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1293573393183318016,1293573393183318016,1597246905000,2020-08-12,12:41:45,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,"Sérgio Buarque, historiador,crítico literário, jornalista, um dos fundadores do PT. Você sabia? Pai de Chico Buarque,Miúcha e Cristina. De várias obras, “Raízes do Brasil”, 1936, um dos mais importantes clássicos da historiografia e da sociologia brasileiras. #DerrubaOVeto368  pic.twitter.com/X4ljtSvuJX",pt,[],[],['https://pbs.twimg.com/media/EfOyJDsWAAUZfa0.jpg'],1,4,12,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293573393183318016,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}]",,,,
1293570255793643520,1293569910996643842,1597246157000,2020-08-12,12:29:17,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,Precisamos da História! #DerrubaOVeto368,pt,['doug_assis13'],[],[],0,2,3,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293570255793643520,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}, {'user_id': '56852192', 'username': 'doug_assis13'}]",,,,
1293569910996643842,1293569910996643842,1597246074000,2020-08-12,12:27:54,-0300,56852192,doug_assis13,Doug D'Assis,,"Não custa colaborar, e nem irá desfalcar seus dados móveis.Ajude uma causa, ajude uma profissão, assine a petição!!! #DerrubaOVeto368  https://twitter.com/PensamentoseCa2/status/1293568927084113921 …",pt,[],['https://twitter.com/PensamentoseCa2/status/1293568927084113921'],[],1,1,2,['#derrubaoveto368'],[],https://twitter.com/doug_assis13/status/1293569910996643842,False,https://twitter.com/DesabafaOuSurta/status/1293568927084113921,0,,,,,,,"[{'user_id': '56852192', 'username': 'doug_assis13'}]",,,,
1293569817698590721,1293569389464297473,1597246052000,2020-08-12,12:27:32,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,Justamente! #DerrubaOVeto368,en,['sianribeiro'],[],[],0,1,1,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293569817698590721,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}, {'user_id': '3542893215', 'username': 'SianRibeiro'}]",,,,
1293569711242960897,1293569404685430785,1597246027000,2020-08-12,12:27:07,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,Obrigada! Vamos lá! #DerrubaOVeto368,pt,['sequeira_kg'],[],[],0,1,2,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293569711242960897,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}, {'user_id': '1241148949127364611', 'username': 'sequeira_kg'}]",,,,
1293569571111219202,1293319121141211137,1597245993000,2020-08-12,12:26:33,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,Vamos lá na tag! Estou num tuitaço com ela! #DerrubaOVeto368,pt,"['cordovarei', 'anpuh']",[],[],1,1,4,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293569571111219202,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}, {'user_id': '559708701', 'username': 'cordovarei'}, {'user_id': '139704156', 'username': 'ANPUH'}]",,,,
1293569520603471872,1293569520603471872,1597245981000,2020-08-12,12:26:21,-0300,1167875680262074368,naldinhoegd,Naldinho,,"Bolsonaro vetou o projeto que regulamenta a profissão de historiador.
Por que será que esse genocida teme a história?

#históriaéprofissão #derrubaoveto368",pt,[],[],[],0,3,3,"['#históriaéprofissão', '#derrubaoveto368']",[],https://twitter.com/NaldinhoEGD/status/1293569520603471872,False,,0,,,,,,,"[{'user_id': '1167875680262074368', 'username': 'NaldinhoEGD'}]",,,,
1293569404685430785,1293569404685430785,1597245954000,2020-08-12,12:25:54,-0300,1241148949127364611,sequeira_kg,Karla 🖤🇧🇷🖤🌎 #CassaAChapaTSE #Cuidem-se,,Vamos pressionar para #DerrubaOVeto368  https://twitter.com/ninatuitabrasil/status/1293568468508381184 …,pt,[],['https://twitter.com/ninatuitabrasil/status/1293568468508381184'],[],1,1,3,['#derrubaoveto368'],[],https://twitter.com/sequeira_kg/status/1293569404685430785,False,https://twitter.com/ninatuitabrasil/status/1293568468508381184,0,,,,,,,"[{'user_id': '1241148949127364611', 'username': 'sequeira_kg'}]",,,,
1293569012446756864,1293569012446756864,1597245860000,2020-08-12,12:24:20,-0300,2329047112,leilaborgesa,Leila Borges,,Vamos assinar pessoal #DerrubaOVeto368  https://twitter.com/doug_assis13/status/1293566463706570753 …,pt,[],['https://twitter.com/doug_assis13/status/1293566463706570753'],[],0,2,7,['#derrubaoveto368'],[],https://twitter.com/LeilaborgesA/status/1293569012446756864,False,https://twitter.com/doug_assis13/status/1293566463706570753,0,,,,,,,"[{'user_id': '2329047112', 'username': 'LeilaborgesA'}]",,,,
1293568927084113921,1293568927084113921,1597245840000,2020-08-12,12:24:00,-0300,1283179856260407298,desabafaousurta,Desabafa ou Surta,,"Vamos fazer a nossa parte?
Assine a petição!

Precisamos unir forcas e participação na petição para derrubar o veto ao projeto que regulamenta a profissão de historiador.

Acesse e assine:
 https://peticaopublica.com.br/pview.aspx?pi=regulamenta-historia …
#DerrubaOVeto368 #EducacaoBrasileira #HistoriaBrasileira",pt,[],['https://peticaopublica.com.br/pview.aspx?pi=regulamenta-historia'],[],0,1,2,"['#derrubaoveto368', '#educacaobrasileira', '#historiabrasileira']",[],https://twitter.com/DesabafaOuSurta/status/1293568927084113921,False,,0,,,,,,,"[{'user_id': '1283179856260407298', 'username': 'DesabafaOuSurta'}]",,,,
1293568468508381184,1293568468508381184,1597245730000,2020-08-12,12:22:10,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,"Essa  política radical do governo Bolsonaro, expressa em seu veto à profissão de Historiador, é a difusão de um persistente anti-intelectualismo, o culto à ignorância e aversão à ciência. #DerrubaOVeto368  pic.twitter.com/Ut1w7mmwCo",pt,[],[],['https://pbs.twimg.com/media/EfOtqb2XsAEYtMa.jpg'],1,3,11,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293568468508381184,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}]",,,,
1288214494167158784,1288214494167158784,1595969243000,2020-07-28,17:47:23,-0300,1052968271102795776,gamesreddeer,RedDeerGames,,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",en,[],['https://www.reddeergames.com'],[],31,196,476,[],[],https://twitter.com/GamesRedDeer/status/1288214494167158784,False,,1,,,,,,,"[{'user_id': '1052968271102795776', 'username': 'GamesRedDeer'}]",,,,
1293567361757388804,1293567361757388804,1597245467000,2020-08-12,12:17:47,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,"Bolsonaro impede que se concretize uma pauta de longa data dos historiadores brasileiros. Por que tanto medo da História, presidente? #DerrubaOVeto368  pic.twitter.com/EkxtDW5o2W",pt,[],[],['https://pbs.twimg.com/media/EfOsqEDXYAIxbQS.jpg'],3,10,16,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293567361757388804,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}]",,,,
1293567031246233600,1293567031246233600,1597245388000,2020-08-12,12:16:28,-0300,1240601824043978752,lima_rosemiro,Miro Lima,,#DerrubaOVeto368,und,[],[],[],0,0,1,['#derrubaoveto368'],[],https://twitter.com/lima_rosemiro/status/1293567031246233600,False,,0,,,,,,,"[{'user_id': '1240601824043978752', 'username': 'lima_rosemiro'}]",,,,
1293566463706570753,1293566463706570753,1597245252000,2020-08-12,12:14:12,-0300,56852192,doug_assis13,Doug D'Assis,,"Historiadores e professores de História estão lutando pela derrubada do veto ao projeto que regulamenta a profissão de historiador. Ajude assine a petição abaixo. #DerrubaOVeto368
 https://peticaopublica.com.br/pview.aspx?pi=regulamenta-historia … pic.twitter.com/9aD7VkcVuK",pt,[],['https://peticaopublica.com.br/pview.aspx?pi=regulamenta-historia'],['https://pbs.twimg.com/media/EfOr1-TWAAIqy59.jpg'],2,7,14,['#derrubaoveto368'],[],https://twitter.com/doug_assis13/status/1293566463706570753,False,,0,,,,,,,"[{'user_id': '56852192', 'username': 'doug_assis13'}]",,,,
1293566459050971136,1293566459050971136,1597245251000,2020-08-12,12:14:11,-0300,45953391,alessandromolon,Alessandro Molon 🇧🇷,,"Estamos na luta pelo #DerrubaOVeto368. Como professor de história, considero um acinte o veto de Bolsonaro à regulamentação da profissão de historiador! Quem tá junto contra mais esse ataque do governo? #HistóriaÉProfissão #DireitoàHistoriaVeto10",pt,[],[],[],8,72,524,"['#derrubaoveto368', '#históriaéprofissão', '#direitoàhistoriaveto10']",[],https://twitter.com/alessandromolon/status/1293566459050971136,False,,0,,,,,,,"[{'user_id': '45953391', 'username': 'alessandromolon'}]",,,,
1293566303693832193,1293566303693832193,1597245214000,2020-08-12,12:13:34,-0300,1262405435920875525,admicefrancisca,Francisca Admice,,"A História é fundamental, o ser humano esquece fácil. #DerrubaOVeto368",pt,[],[],[],0,1,1,['#derrubaoveto368'],[],https://twitter.com/AdmiceFrancisca/status/1293566303693832193,False,,0,,,,,,,"[{'user_id': '1262405435920875525', 'username': 'AdmiceFrancisca'}]",,,,
1293565896900976641,1293565896900976641,1597245117000,2020-08-12,12:11:57,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,"Em 24/04 Bolsonaro vetou o projeto de lei 368 aprovado por unanimidade pelo Senado, que regulamenta a profissão de historiador(a), alegando que a proposta ofenderia o direito fundamental previsto na Constituição ao “restringir o livre exercício profissional”. #DerrubaOVeto368  pic.twitter.com/J1fTKwJq47",pt,[],[],['https://pbs.twimg.com/media/EfOrUqwWkAAdPtn.jpg'],1,13,42,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293565896900976641,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}]",,,,
1293565584446296065,1293562490824032261,1597245043000,2020-08-12,12:10:43,-0300,4858859447,jatene_cris,Cristiane Jatene 🇧🇷😷🌎🏴,,#DerrubaOVeto368 #HistóriaÉProfissão,und,['alessandromolon'],[],[],0,0,0,"['#derrubaoveto368', '#históriaéprofissão']",[],https://twitter.com/jatene_cris/status/1293565584446296065,False,,0,,,,,,,"[{'user_id': '4858859447', 'username': 'jatene_cris'}, {'user_id': '45953391', 'username': 'alessandromolon'}]",,,,
1293564757946044417,1293564756834553857,1597244846000,2020-08-12,12:07:26,-0300,139704156,anpuh,ANPUH-BRASIL #derrubaovetopl368,,"Pedimos a todos e todas que fiquem atentos e torçam por todos nós. Estamos muito perto da nossa vitória. Sigamos mobilizados e mobilizadas. 

#históriaéprofissão #derrubaoveto368",pt,[],[],[],0,21,100,"['#históriaéprofissão', '#derrubaoveto368']",[],https://twitter.com/ANPUH/status/1293564757946044417,False,,0,,,,,,,"[{'user_id': '139704156', 'username': 'ANPUH'}]",,,,
1293564551158472710,1293564551158472710,1597244796000,2020-08-12,12:06:36,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,Bolsonaro não quer que contemos a História! #DerrubaOVeto368  pic.twitter.com/OnCHYFv1n9,pt,[],[],['https://pbs.twimg.com/media/EfOqGXzX0AMAOic.jpg'],2,5,12,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293564551158472710,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}]",,,,
1293563008376086529,1293563008376086529,1597244429000,2020-08-12,12:00:29,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,"O texto do projeto presta-se a definir o perfil do profissional historiador, seguindo os mesmos parâmetros existentes para inúmeras outras profissões já regulamentadas pelo Congresso. #DerrubaOVeto368  https://twitter.com/erikakokay/status/1293552773875802113 …",pt,[],['https://twitter.com/erikakokay/status/1293552773875802113'],[],1,9,14,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293563008376086529,False,https://twitter.com/erikakokay/status/1293552773875802113,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}]",,,,
1293560924251525120,1293560924251525120,1597243932000,2020-08-12,11:52:12,-0300,3432090153,bovo_claudia,Claudia Bovo,,"#derrubaoveto368 #HistóriaÉProfissão
@davialcolumbre @RodrigoMaia https://twitter.com/ANPUH/status/1293319121141211137 …",und,"['davialcolumbre', 'rodrigomaia']",['https://twitter.com/ANPUH/status/1293319121141211137'],[],0,1,3,"['#derrubaoveto368', '#históriaéprofissão']",[],https://twitter.com/bovo_claudia/status/1293560924251525120,False,https://twitter.com/ANPUH/status/1293319121141211137,0,,,,,,,"[{'user_id': '3432090153', 'username': 'bovo_claudia'}, {'user_id': '2716763753', 'username': 'davialcolumbre'}, {'user_id': '35260027', 'username': 'RodrigoMaia'}]",,,,
1293558540032974849,1293319121141211137,1597243363000,2020-08-12,11:42:43,-0300,1237160564872417281,ninatuitabrasil,NinaOliva🌿,,Precisamos definir por uma tag de maior peso e levar para ação de tuitaço no Twitter. Faço parte de grupos de Twiitter e posso levar. Escolhi a tag #DerrubaOVeto368,pt,['anpuh'],[],[],1,1,1,['#derrubaoveto368'],[],https://twitter.com/ninatuitabrasil/status/1293558540032974849,False,,0,,,,,,,"[{'user_id': '1237160564872417281', 'username': 'ninatuitabrasil'}, {'user_id': '139704156', 'username': 'ANPUH'}]",,,,
1293545087864053760,1293545087864053760,1597240156000,2020-08-12,10:49:16,-0300,601057679,pedroernestufes,Pedro Ernesto UFES,,"#derrubaoveto368
#históriaéprofissão
#direitoàhistoriaveto10 pic.twitter.com/xcg7otrf0X",und,[],[],['https://pbs.twimg.com/media/EfOYZCNXsAAx606.jpg'],0,2,4,"['#derrubaoveto368', '#históriaéprofissão', '#direitoàhistoriaveto10']",[],https://twitter.com/PedroErnestUFES/status/1293545087864053760,False,,0,,,,,,,"[{'user_id': '601057679', 'username': 'PedroErnestUFES'}]",,,,
1293515603471368193,1293515603471368193,1597233126000,2020-08-12,08:52:06,-0300,3677481495,bastosgabriel93,Gabriel Bastos,,#derrubaoveto368  https://twitter.com/ANPUH/status/1293319121141211137 …,und,[],['https://twitter.com/ANPUH/status/1293319121141211137'],[],0,0,2,['#derrubaoveto368'],[],https://twitter.com/bastosgabriel93/status/1293515603471368193,False,https://twitter.com/ANPUH/status/1293319121141211137,0,,,,,,,"[{'user_id': '3677481495', 'username': 'bastosgabriel93'}]",,,,
1293319121141211137,1293319121141211137,1597186281000,2020-08-11,19:51:21,-0300,139704156,anpuh,ANPUH-BRASIL #derrubaovetopl368,,"Retomaremos a campanha pela derrubada do veto sempre que for pautada! Apoie essa luta! 

#derrubaoveto368
#históriaéprofissão
#direitoàhistoriaveto10 pic.twitter.com/UL5IrhFiLo",pt,[],[],['https://pbs.twimg.com/media/EfLK4nDWsAArG_8.jpg'],12,36,113,"['#derrubaoveto368', '#históriaéprofissão', '#direitoàhistoriaveto10']",[],https://twitter.com/ANPUH/status/1293319121141211137,False,,0,,,,,,,"[{'user_id': '139704156', 'username': 'ANPUH'}]",,,,
1273294374038908929,1273294374038908929,1592412010000,2020-06-17,13:40:10,-0300,822050574258606081,mafe_rodrigues0,Maria Fernanda,,#derrubaoveto368  https://twitter.com/ANPUH/status/1272993672854941697 …,und,[],['https://twitter.com/ANPUH/status/1272993672854941697'],[],2,0,2,['#derrubaoveto368'],[],https://twitter.com/mafe_rodrigues0/status/1273294374038908929,False,https://twitter.com/ANPUH/status/1272993672854941697,0,,,,,,,"[{'user_id': '822050574258606081', 'username': 'mafe_rodrigues0'}]",,,,
1273261335690780672,982460522728710144,1592404133000,2020-06-17,11:28:53,-0300,825832201308737536,rodrigoferalco,Rodrigo Fernandes,,#derrubaovetopl368 #derrubaoveto368 #historiadoréprofissão,und,['chico_pinheiro'],[],[],0,0,0,"['#derrubaovetopl368', '#derrubaoveto368', '#historiadoréprofissão']",[],https://twitter.com/rodrigoferalco/status/1273261335690780672,False,,0,,,,,,,"[{'user_id': '825832201308737536', 'username': 'rodrigoferalco'}, {'user_id': '51282549', 'username': 'chico_pinheiro'}]",,,,
1273254083181371392,1273254083181371392,1592402404000,2020-06-17,11:00:04,-0300,838775476030164992,liliane1326,liliane,,#derrubaoveto368,und,[],[],[],0,0,0,['#derrubaoveto368'],[],https://twitter.com/Liliane1326/status/1273254083181371392,False,,0,,,,,,,"[{'user_id': '838775476030164992', 'username': 'Liliane1326'}]",,,,
1273222822572314627,1273222822572314627,1592394950000,2020-06-17,08:55:50,-0300,20603466,marincarvalho,Mariana Carvalho,,Historiador e trabalhador! #derrubaovetopl368 #derrubaoveto368,pt,[],[],[],0,0,1,"['#derrubaovetopl368', '#derrubaoveto368']",[],https://twitter.com/Marincarvalho/status/1273222822572314627,False,,0,,,,,,,"[{'user_id': '20603466', 'username': 'Marincarvalho'}]",,,,
1273056442484998144,1273021253687877632,1592355282000,2020-06-16,21:54:42,-0300,60754506,alguemimparcial,Moinho de vento❤🌹🇧🇷,,"#derrubaoveto368 #historiaéprofissão
@Pr_AlexandreGon
@FlavioDino",und,"['anpuh', 'felipeneto', 'pr_alexandregon', 'flaviodino']",[],[],0,0,1,"['#derrubaoveto368', '#historiaéprofissão']",[],https://twitter.com/alguemimparcial/status/1273056442484998144,False,,0,,,,,,,"[{'user_id': '60754506', 'username': 'alguemimparcial'}, {'user_id': '139704156', 'username': 'ANPUH'}, {'user_id': '14128609', 'username': 'felipeneto'}, {'user_id': '177543983', 'username': 'Pr_AlexandreGon'}, {'user_id': '25577585', 'username': 'FlavioDino'}]",,,,
1288214494167158784,1288214494167158784,1595969243000,2020-07-28,17:47:23,-0300,1052968271102795776,gamesreddeer,RedDeerGames,,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",en,[],['https://www.reddeergames.com'],[],31,196,476,[],[],https://twitter.com/GamesRedDeer/status/1288214494167158784,False,,1,,,,,,,"[{'user_id': '1052968271102795776', 'username': 'GamesRedDeer'}]",,,,
1273055509034254341,1269662946143150080,1592355060000,2020-06-16,21:51:00,-0300,60754506,alguemimparcial,Moinho de vento❤🌹🇧🇷,,#derrubaoveto368 #historiaéprofissão pic.twitter.com/ibrukzforZ,und,"['cirocraciaciro', 'julianabrizola', 'andrepdt12', 'mario_heringer', 'mauro_bfilho', 'tuliogadelha', 'idilvanalencar', 'chico_dangelo', 'delmartharocha', 'pdtnacamara']",[],['https://pbs.twimg.com/media/EarNOGCX0AEnxSI.png'],0,0,0,"['#derrubaoveto368', '#historiaéprofissão']",[],https://twitter.com/alguemimparcial/status/1273055509034254341,False,,0,,,,,,,"[{'user_id': '60754506', 'username': 'alguemimparcial'}, {'user_id': '1061726807941095425', 'username': 'CirocraciaCiro'}, {'user_id': '29994116', 'username': 'JulianaBrizola'}, {'user_id': '165922194', 'username': 'andrepdt12'}, {'user_id': '42890833', 'username': 'mario_heringer'}, {'user_id': '1101462620031381504', 'username': 'mauro_bfilho'}, {'user_id': '71456987', 'username': 'tuliogadelha'}, {'user_id': '1095754303367720960', 'username': 'IdilvanAlencar'}, {'user_id': '156372899', 'username': 'chico_dangelo'}, {'user_id': '2312487756', 'username': 'delmartharocha'}, {'user_id': '481498341', 'username': 'PDTnaCamara'}]",,,,
1273041385248219137,1273041385248219137,1592351692000,2020-06-16,20:54:52,-0300,2392594493,ambarata05,Alexandre Barata,,#derrubaoveto368,und,[],[],[],0,0,0,['#derrubaoveto368'],[],https://twitter.com/ambarata05/status/1273041385248219137,False,,0,,,,,,,"[{'user_id': '2392594493', 'username': 'ambarata05'}]",,,,
1273027378156052480,1273027378156052480,1592348353000,2020-06-16,19:59:13,-0300,2978943569,minajbrooke,nicole ☂,,#derrubaoveto368 #historiaéprofissão https://twitter.com/ANPUH/status/1272993129621225472 …,und,[],['https://twitter.com/ANPUH/status/1272993129621225472'],[],0,0,0,"['#derrubaoveto368', '#historiaéprofissão']",[],https://twitter.com/minajbrooke/status/1273027378156052480,False,https://twitter.com/ANPUH/status/1272993129621225472,0,,,,,,,"[{'user_id': '2978943569', 'username': 'minajbrooke'}]",,,,
1272999029148921856,1272999029148921856,1592341594000,2020-06-16,18:06:34,-0300,1254848377633804290,_thaisnery,Thais Nery,,#derrubaoveto368 #históriaéprofissão https://twitter.com/ANPUH/status/1272992677714411520 …,und,[],['https://twitter.com/ANPUH/status/1272992677714411520'],[],0,0,2,"['#derrubaoveto368', '#históriaéprofissão']",[],https://twitter.com/_thaisnery/status/1272999029148921856,False,https://twitter.com/ANPUH/status/1272992677714411520,0,,,,,,,"[{'user_id': '1254848377633804290', 'username': '_thaisnery'}]",,,,
1272994901827993602,1272994901827993602,1592340610000,2020-06-16,17:50:10,-0300,3226371646,lauraclantunes,Laura Antunes,,"#derrubaoveto368
#historiadoréprofissao @ANPUH o veto vai ser derrubado! Amanhã é meu aniversário!❤️",pt,['anpuh'],[],[],1,2,7,"['#derrubaoveto368', '#historiadoréprofissao']",[],https://twitter.com/lauraclantunes/status/1272994901827993602,False,,0,,,,,,,"[{'user_id': '3226371646', 'username': 'lauraclantunes'}, {'user_id': '139704156', 'username': 'ANPUH'}]",,,,
