id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1293967182536364033,1293967182536364033,1597340791000,2020-08-13,14:46:31,-0300,1729074140,gtooedu,tog,,#históriaéprofissão  https://twitter.com/ANPUH/status/1293717683146555394 …,und,[],['https://twitter.com/ANPUH/status/1293717683146555394'],[],0,0,0,['#históriaéprofissão'],[],https://twitter.com/gtooedu/status/1293967182536364033,False,https://twitter.com/ANPUH/status/1293717683146555394,0,,,,,,,"[{'user_id': '1729074140', 'username': 'gtooedu'}]",,,,
1288214494167158784,1288214494167158784,1595969243000,2020-07-28,17:47:23,-0300,1052968271102795776,gamesreddeer,RedDeerGames,,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",en,[],['https://www.reddeergames.com'],[],31,196,476,[],[],https://twitter.com/GamesRedDeer/status/1288214494167158784,False,,1,,,,,,,"[{'user_id': '1052968271102795776', 'username': 'GamesRedDeer'}]",,,,
1293965651095281664,1293965651095281664,1597340426000,2020-08-13,14:40:26,-0300,489904113,bydonghee,Már 🥚,,AMO #HistoriaEProfissao  pic.twitter.com/CgjckTdqDp,und,[],[],['https://pbs.twimg.com/media/EfUW4kSX0AUnYkW.jpg'],0,0,0,['#historiaeprofissao'],[],https://twitter.com/bydonghee/status/1293965651095281664,False,,0,,,,,,,"[{'user_id': '489904113', 'username': 'bydonghee'}]",,,,
1293964012460355584,1293964012460355584,1597340035000,2020-08-13,14:33:55,-0300,1253843153876127745,cansaadaaa,Haja...,,Vitória!!!! #historiaeprofissao  https://twitter.com/MarceloFreixo/status/1293714579831365633 …,pt,[],['https://twitter.com/MarceloFreixo/status/1293714579831365633'],[],0,0,0,['#historiaeprofissao'],[],https://twitter.com/cansaadaaa/status/1293964012460355584,False,https://twitter.com/MarceloFreixo/status/1293714579831365633,0,,,,,,,"[{'user_id': '1253843153876127745', 'username': 'cansaadaaa'}]",,,,
1293963933695516672,1293963933695516672,1597340017000,2020-08-13,14:33:37,-0300,330088204,barrosamandas,De Barros,,#historiaeprofissao  https://twitter.com/profanelize/status/1293717893247635458 …,und,[],['https://twitter.com/profanelize/status/1293717893247635458'],[],0,0,0,['#historiaeprofissao'],[],https://twitter.com/barrosamandas/status/1293963933695516672,False,https://twitter.com/profanelize/status/1293717893247635458,0,,,,,,,"[{'user_id': '330088204', 'username': 'barrosamandas'}]",,,,
1293962858716450817,1293962858716450817,1597339760000,2020-08-13,14:29:20,-0300,1246464341286756353,luizgustavomg_,Luiz Gustavo,,É inenarrável o prazer de ver Bolsonaro ter que engolir a contragosto nossa regulamentação profissional de historiadores. #historiaeprofissao,pt,[],[],[],0,0,0,['#historiaeprofissao'],[],https://twitter.com/luizgustavomg_/status/1293962858716450817,False,,0,,,,,,,"[{'user_id': '1246464341286756353', 'username': 'luizgustavomg_'}]",,,,
1293953292406579201,1293953292406579201,1597337480000,2020-08-13,13:51:20,-0300,1281076651728736261,ericomachado7,Erico Machado,,#históriaéprofissão  https://twitter.com/ANPUH/status/1293717683146555394 …,und,[],['https://twitter.com/ANPUH/status/1293717683146555394'],[],0,0,0,['#históriaéprofissão'],[],https://twitter.com/EricoMachado7/status/1293953292406579201,False,https://twitter.com/ANPUH/status/1293717683146555394,0,,,,,,,"[{'user_id': '1281076651728736261', 'username': 'EricoMachado7'}]",,,,
1293952546458009600,1293952546458009600,1597337302000,2020-08-13,13:48:22,-0300,1046966543110869002,cahisufrrjim,CAHIS UFRRJ-IM (de 🏡).,,#HISTÓRIAÉPROFISSÃO  pic.twitter.com/7p8r8ebbCS,und,[],[],['https://pbs.twimg.com/media/EfUK-2pXkAA9w3a.jpg'],0,1,6,['#históriaéprofissão'],[],https://twitter.com/cahisufrrjim/status/1293952546458009600,False,,0,,,,,,,"[{'user_id': '1046966543110869002', 'username': 'cahisufrrjim'}]",,,,
1293942153211719682,1293942153211719682,1597334824000,2020-08-13,13:07:04,-0300,336321643,daiane_rossi,Daiane Rossi,,"O maior presente de aniversário que poderia ter! 
#históriaéprofissão  https://twitter.com/ANPUH/status/1293717683146555394 …",pt,[],['https://twitter.com/ANPUH/status/1293717683146555394'],[],1,0,3,['#históriaéprofissão'],[],https://twitter.com/daiane_rossi/status/1293942153211719682,False,https://twitter.com/ANPUH/status/1293717683146555394,0,,,,,,,"[{'user_id': '336321643', 'username': 'daiane_rossi'}]",,,,
1293934022461186050,1293934017616711682,1597332885000,2020-08-13,12:34:45,-0300,211855125,anakarineg,Ana Karine Martins Garcia,,"#Históriaéprofissão
#Historiadoresehistoriadoraspelademocracia
#Professoreseprofessorasdehistória
#JuntosSomosMaisFortes
#AnoLetivoSeRecuperaVidasNão",und,[],[],[],1,0,1,"['#históriaéprofissão', '#historiadoresehistoriadoraspelademocracia', '#professoreseprofessorasdehistória', '#juntossomosmaisfortes', '#anoletivoserecuperavidasnão']",[],https://twitter.com/anakarineg/status/1293934022461186050,False,,0,,,,,,,"[{'user_id': '211855125', 'username': 'anakarineg'}]",,,,
