id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1284980079475425280,1284980079475425280,1595198099000,2020-07-19,19:34:59,-0300,763026922704175104,proffabioluiz,Prof. Fábio Luiz,,"Por que estudamos História? Pra passar no ENEM? 
.
.
#historiadores #historiador #historiografia #ensinodehistoria #estudarhistoria #historianoenem #teoriadahistoria 
.
@proffabioluiz
@proffabioluiz em Parnaíba  https://www.instagram.com/p/CC1zJXpAhbd/?igshid=rhtvry4uj1ws …",pt,['proffabioluiz'],['https://www.instagram.com/p/CC1zJXpAhbd/?igshid=rhtvry4uj1ws'],[],0,0,0,"['#historiadores', '#historiador', '#historiografia', '#ensinodehistoria', '#estudarhistoria', '#historianoenem', '#teoriadahistoria']",[],https://twitter.com/proffabioluiz/status/1284980079475425280,False,,0,,,,,,,"[{'user_id': '763026922704175104', 'username': 'proffabioluiz'}]",,,,
1280124342639067137,1280124342639067137,1594040401000,2020-07-06,10:00:01,-0300,1037177047213322242,cliohistelit,Clio: História e Literatura,,"#HojeNaHistória: Nasce Marc Bloch 6 de Julho de 1886
Leia mais em  https://cliohistoriaeliteratura.com/2020/07/06/nasce-marc-bloch-hoje-na-historia/ …
#Efeméride #HistóriaPública #História #Historiografia #Annales #EscolaDosAnnales #Historiador #VidaDeHistoriador #TeoriaDaHistória #Metodologia #Bloch #MarcBloch",pt,[],['https://cliohistoriaeliteratura.com/2020/07/06/nasce-marc-bloch-hoje-na-historia/'],[],0,2,11,"['#hojenahistória', '#efeméride', '#históriapública', '#história', '#historiografia', '#annales', '#escoladosannales', '#historiador', '#vidadehistoriador', '#teoriadahistória', '#metodologia', '#bloch', '#marcbloch']",[],https://twitter.com/cliohistelit/status/1280124342639067137,False,,0,,,,,,,"[{'user_id': '1037177047213322242', 'username': 'cliohistelit'}]",,,,
1270071025292775428,1270071025292775428,1591643503000,2020-06-08,16:11:43,-0300,1264662167435063299,dsdornelles,Danielle Dornelles,,"Estarei representando o Laboratório de História Pública da UFSC na live com o prof. Júlio Bentivoglio sobre História e Distopia. 
Quarta-feira, dia 10/06, às 16h no perfil do Lethis. 
Vamos?
 https://instagram.com/p/CBBm89OhsNS/ 
#teoriadahistoria #distopia #história #twitterhistorians pic.twitter.com/e62kDSSvJ1",pt,[],['https://instagram.com/p/CBBm89OhsNS/'],['https://pbs.twimg.com/media/EaAy2VJX0AMsmiS.png'],0,0,3,"['#teoriadahistoria', '#distopia', '#história', '#twitterhistorians']",[],https://twitter.com/dsdornelles/status/1270071025292775428,False,,0,,,,,,,"[{'user_id': '1264662167435063299', 'username': 'dsdornelles'}]",,,,
1233810954867089420,1233810954867089420,1582998429000,2020-02-29,14:47:09,-0300,1043268537261932544,magazine_hh,HHMagazine: humanidades em rede,,"Siga o fio

Aqui estão todos os exemplares publicados da História da Historiografia: International Journal of Theory and History of Historiography 

Aproveitem!

#historiadahistoriografia
#teoriadahistória",pt,[],[],[],1,9,12,"['#historiadahistoriografia', '#teoriadahistória']",[],https://twitter.com/magazine_hh/status/1233810954867089420,False,,0,,,,,,,"[{'user_id': '1043268537261932544', 'username': 'magazine_hh'}]",,,,
1233558924827201536,1233558924827201536,1582938340000,2020-02-28,22:05:40,-0300,1043268537261932544,magazine_hh,HHMagazine: humanidades em rede,,"Assista na HHMagazine a palestra ""Tempo histórico entre Cronos e Kairós"", realizada por Walderez Ramalho (UFOP).
#hhmagazine #humanidadesemrede #históriapública #tempohistórico #teoriadahistória
 https://hhmagazine.com.br/tempo-historico-entre-cronos-e-kairos/ …",pt,[],['https://hhmagazine.com.br/tempo-historico-entre-cronos-e-kairos/'],[],0,1,3,"['#hhmagazine', '#humanidadesemrede', '#históriapública', '#tempohistórico', '#teoriadahistória']",[],https://twitter.com/magazine_hh/status/1233558924827201536,False,,0,,,,,,,"[{'user_id': '1043268537261932544', 'username': 'magazine_hh'}]",,,,
1137842540063932416,1137842540063932416,1560117776000,2019-06-09,19:02:56,-0300,1043268537261932544,magazine_hh,HHMagazine: humanidades em rede,,A Comunidade de Estudos de Teoria da História da UERJ e o Núcleo de Estudos em História da Historiografia e Modernidade da UFOP anunciam: o II EPETH tá vindo! Em breve informações no IG @ comum.uerj 📢 #teoriadahistoria #iiepeth #ufopnehm #comumuerj #snhh #UERJRESISTE pic.twitter.com/W4yGQqvGSX,pt,[],[],['https://pbs.twimg.com/media/D8ptwHQXUAAVTB_.jpg'],0,1,2,"['#teoriadahistoria', '#iiepeth', '#ufopnehm', '#comumuerj', '#snhh', '#uerjresiste']",[],https://twitter.com/magazine_hh/status/1137842540063932416,False,,0,,,,,,,"[{'user_id': '1043268537261932544', 'username': 'magazine_hh'}]",,,,
1113211390301540352,1113211390301540352,1554245252000,2019-04-02,19:47:32,-0300,1103457171210149894,thayanamarinho1,Thayana Marinho,,"Esse prof fala mais baixo q sussurro. Não aguento. 
#teoriadahistória",pt,[],[],[],0,0,0,['#teoriadahistória'],[],https://twitter.com/ThayanaMarinho1/status/1113211390301540352,False,,0,,,,,,,"[{'user_id': '1103457171210149894', 'username': 'ThayanaMarinho1'}]",,,,
1112885568495669248,1112885568495669248,1554167570000,2019-04-01,22:12:50,-0300,1090992659508928512,mesahistoriador,Na Mesa do Historiador,,"Tem texto novo no blog! Afinal, existem dois lados na história? Está é uma discussão muito presente nos dias de hoje. Nós respondemos!
.
#história #historiadores #historiografia #teoriadahistória  https://ift.tt/2uBFmMx  pic.twitter.com/HOwmE09DW7",pt,[],['https://ift.tt/2uBFmMx'],['https://pbs.twimg.com/media/D3HDhuxX0AMCWX9.jpg'],0,0,0,"['#história', '#historiadores', '#historiografia', '#teoriadahistória']",[],https://twitter.com/mesahistoriador/status/1112885568495669248,False,,0,,,,,,,"[{'user_id': '1090992659508928512', 'username': 'mesahistoriador'}]",,,,
1103697015161135104,1103697015161135104,1551976848000,2019-03-07,13:40:48,-0300,814516497632608256,markinhoslima97,Marcos Henrique de Lima,,#dialetica #hegel #teoriadahistoria #historia #historiador #professor em Unesp Assis  https://www.instagram.com/p/ButtJt9hv2x/?utm_source=ig_twitter_share&igshid=1w7huwnvg82w1 …,pt,[],['https://www.instagram.com/p/ButtJt9hv2x/?utm_source=ig_twitter_share&igshid=1w7huwnvg82w1'],[],0,0,0,"['#dialetica', '#hegel', '#teoriadahistoria', '#historia', '#historiador', '#professor']",[],https://twitter.com/MarkinhosLima97/status/1103697015161135104,False,,0,,,,,,,"[{'user_id': '814516497632608256', 'username': 'MarkinhosLima97'}]",,,,
1103656877240475649,1103656877240475649,1551967279000,2019-03-07,11:01:19,-0300,814516497632608256,markinhoslima97,Marcos Henrique de Lima,,#teoriadahistoria #hegel #dialetica #historia #historiador #professor em UNESP - Universidade Estadual Paulista  https://www.instagram.com/p/Buta5kABJRz/?utm_source=ig_twitter_share&igshid=rlsiz9pci6qp …,pt,[],['https://www.instagram.com/p/Buta5kABJRz/?utm_source=ig_twitter_share&igshid=rlsiz9pci6qp'],[],0,0,0,"['#teoriadahistoria', '#hegel', '#dialetica', '#historia', '#historiador', '#professor']",[],https://twitter.com/MarkinhosLima97/status/1103656877240475649,False,,0,,,,,,,"[{'user_id': '814516497632608256', 'username': 'MarkinhosLima97'}]",,,,
1103653871853944834,1103653871853944834,1551966562000,2019-03-07,10:49:22,-0300,814516497632608256,markinhoslima97,Marcos Henrique de Lima,,#teoriadahistoria #hegel #dialetica #historiador #historiador #professor #educação em UNESP - Universidade Estadual Paulista  https://www.instagram.com/p/ButZiLBBrE6/?utm_source=ig_twitter_share&igshid=1lt8zco7ionry …,pt,[],['https://www.instagram.com/p/ButZiLBBrE6/?utm_source=ig_twitter_share&igshid=1lt8zco7ionry'],[],0,0,0,"['#teoriadahistoria', '#hegel', '#dialetica', '#historiador', '#historiador', '#professor', '#educação']",[],https://twitter.com/MarkinhosLima97/status/1103653871853944834,False,,0,,,,,,,"[{'user_id': '814516497632608256', 'username': 'MarkinhosLima97'}]",,,,
1100732568872329216,1100732568872329216,1551270069000,2019-02-27,09:21:09,-0300,1090992659508928512,mesahistoriador,Na Mesa do Historiador,,"ESTAMOS NO AR

 https://amesadohistoriador.wordpress.com 
#história #historiadores #historiografia #teoriadahistória",es,[],['https://amesadohistoriador.wordpress.com'],[],0,0,0,"['#história', '#historiadores', '#historiografia', '#teoriadahistória']",[],https://twitter.com/mesahistoriador/status/1100732568872329216,False,,0,,,,,,,"[{'user_id': '1090992659508928512', 'username': 'mesahistoriador'}]",,,,
1097480013144903680,1097480013144903680,1550494599000,2019-02-18,09:56:39,-0300,1090992659508928512,mesahistoriador,Na Mesa do Historiador,,"Notícias desta segunda-feira: Dia 27 estaremos no ar! Contando os dias já 😍
#história #historiadores #historiografia #teoriadahistória  pic.twitter.com/6JMy1iHfSe",pt,[],[],['https://pbs.twimg.com/media/DzsINyDXgAMy9K8.jpg'],0,0,0,"['#história', '#historiadores', '#historiografia', '#teoriadahistória']",[],https://twitter.com/mesahistoriador/status/1097480013144903680,False,,0,,,,,,,"[{'user_id': '1090992659508928512', 'username': 'mesahistoriador'}]",,,,
