id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1288554558768189440,1288538793847541762,1596050321000,2020-07-29,16:18:41,-0300,3255724828,liradelira0,MJ Lira,,Estados Unidos cree que el periodismo equivale a investigación académica. Vergüenza. *Llora abrazando su titulo de sociología digital*,es,['minipetite'],[],[],0,0,0,[],[],https://twitter.com/liradelira0/status/1288554558768189440,False,,0,,,,,,,"[{'user_id': '3255724828', 'username': 'liradelira0'}, {'user_id': '5936422', 'username': 'minipetite'}]",,,,
1291041273332117512,1291041273332117512,1596643200000,2020-08-05,13:00:00,-0300,2381578122,samsung,Samsung Electronics,,Samsung’s newest premium smartwatch makes expressing your style and managing your health and your #SamsungGalaxy devices simple and seamless #GalaxyWatch3 https://news.samsung.com/global/infographic-an-up-close-look-at-the-galaxy-watch3?utm_source=nr_twitter&utm_medium=social …,en,[],['https://news.samsung.com/global/infographic-an-up-close-look-at-the-galaxy-watch3?utm_source=nr_twitter&utm_medium=social'],[],28,236,3435,"['#samsunggalaxy', '#galaxywatch3']",[],https://twitter.com/Samsung/status/1291041273332117512,False,,0,,,,,,,"[{'user_id': '2381578122', 'username': 'Samsung'}]",,,,
1288493554634031105,1288493554634031105,1596035777000,2020-07-29,12:16:17,-0300,1060174756165632000,socio_digital,Sociologia Digital,,"""E vamos todos juntos trabalhar para termos uma sociedade melhor porque essa sociedade é injusta"" Alcino de Melo, Coordenador do Sindicato dos Metroviários de São Paulo. https://twitter.com/gduvivier/status/1288178916889440256 …",pt,[],['https://twitter.com/gduvivier/status/1288178916889440256'],[],0,0,0,[],[],https://twitter.com/socio_digital/status/1288493554634031105,False,https://twitter.com/gduvivier/status/1288178916889440256,0,,,,,,,"[{'user_id': '1060174756165632000', 'username': 'socio_digital'}]",,,,
1288197402030202880,1288197402030202880,1595965168000,2020-07-28,16:39:28,-0300,10135862,samadeu,Sergio Amadeu,,Dossiê: Sociologia digital: tópicos e abordagens teórico-metodológicas da pesquisa social no século XXI   https://periodicos.fclar.unesp.br/estudos/issue/view/793/showToc …,pt,[],['https://periodicos.fclar.unesp.br/estudos/issue/view/793/showToc'],[],0,4,13,[],[],https://twitter.com/samadeu/status/1288197402030202880,False,,0,,,,,,,"[{'user_id': '10135862', 'username': 'samadeu'}]",,,,
1287887880707289088,1287887880707289088,1595891373000,2020-07-27,20:09:33,-0300,2911596850,jmsantos_80,Jonatas M.,,"Turma, foi publicado o artigo ""Viés algorítmico: um balanço provisório"", escrito pela @lesimoesgomes, @enricorbt e por mim, no Dossiê de Sociologia Digital da Revista de Estudos de Sociologia. Tem muita coisa boa por lá. Vale conferir.  https://twitter.com/lesimoesgomes/status/1287836883058384899 …",pt,"['lesimoesgomes', 'enricorbt']",['https://twitter.com/lesimoesgomes/status/1287836883058384899'],[],0,0,6,[],[],https://twitter.com/jmsantos_80/status/1287887880707289088,False,https://twitter.com/lesimoesgomes/status/1287836883058384899,0,,,,,,,"[{'user_id': '2911596850', 'username': 'jmsantos_80'}, {'user_id': '1057277541873057792', 'username': 'lesimoesgomes'}, {'user_id': '729030837719683072', 'username': 'enricorbt'}]",,,,
1287836886464188417,1287836883058384899,1595879215000,2020-07-27,16:46:55,-0300,1057277541873057792,lesimoesgomes,lesimoesgomes,,"A edição também conta com a resenha do livro ""The Age of Surveillance Capitalism"", de @shoshanazuboff, pelos colegas do Grupo de Pesquisa em Sociologia Digital (FFLCH/USP) prof. @garbix e @brandao_cs 

3/3",pt,"['shoshanazuboff', 'garbix', 'brandao_cs']",[],[],0,0,1,[],[],https://twitter.com/lesimoesgomes/status/1287836886464188417,False,,0,,,,,,,"[{'user_id': '1057277541873057792', 'username': 'lesimoesgomes'}, {'user_id': '553780392', 'username': 'shoshanazuboff'}, {'user_id': '51721836', 'username': 'garbix'}, {'user_id': '1139324351092789250', 'username': 'brandao_cs'}]",,,,
1287836884593500160,1287836883058384899,1595879214000,2020-07-27,16:46:54,-0300,1057277541873057792,lesimoesgomes,lesimoesgomes,,"No artigo, fazemos uma revisão bibliográfica comparativa das literaturas sobre viés algorítmico (algorithmic bias) em inglês, português e espanhol.
 https://periodicos.fclar.unesp.br/estudos/article/view/13402 …
#sociologiadigital
2/3",pt,[],['https://periodicos.fclar.unesp.br/estudos/article/view/13402'],[],1,0,0,['#sociologiadigital'],[],https://twitter.com/lesimoesgomes/status/1287836884593500160,False,,0,,,,,,,"[{'user_id': '1057277541873057792', 'username': 'lesimoesgomes'}]",,,,
1287836883058384899,1287836883058384899,1595879214000,2020-07-27,16:46:54,-0300,1057277541873057792,lesimoesgomes,lesimoesgomes,,"Acabou de sair o artigo ""Viés Algorítmico: um balanço provisório"", meu, do @enricorbt e do @jmsantos_80 na Revista Estudos de Sociologia junto do dossiê de Sociologia Digital (org. Lara Facioli e @felipeapadilha). A edição tá toda muito bacana, vale espiar!
#digitalsociology
1/3",pt,"['enricorbt', 'jmsantos_80', 'felipeapadilha']",[],[],1,0,3,['#digitalsociology'],[],https://twitter.com/lesimoesgomes/status/1287836883058384899,False,,0,,,,,,,"[{'user_id': '1057277541873057792', 'username': 'lesimoesgomes'}, {'user_id': '729030837719683072', 'username': 'enricorbt'}, {'user_id': '2911596850', 'username': 'jmsantos_80'}, {'user_id': '3384500415', 'username': 'felipeapadilha'}]",,,,
1287795713410301953,1287795709358551040,1595869398000,2020-07-27,14:03:18,-0300,51426446,ovinhas,otávio vinhas,,"o artigo integra o dossiê ""Sociologia digital – tópicos e abordagens teórico-metodológicas da pesquisa social no século XXI"", organizado pela Revista Estudos de Sociologia (UNESP).",pt,[],[],[],0,0,1,[],[],https://twitter.com/OVinhas/status/1287795713410301953,False,,0,,,,,,,"[{'user_id': '51426446', 'username': 'OVinhas'}]",,,,
1287795709358551040,1287795709358551040,1595869397000,2020-07-27,14:03:17,-0300,51426446,ovinhas,otávio vinhas,,"foi publicado o nosso artigo (@SainzNilton e @raquelrecuero) ""Antagonismos discursivos nas hashtags #marqueteirosdojair e #bolsolão no Twitter nas eleições de 2018 no Brasil: contribuições da análise de redes sociais à sociologia digital"". Link:  https://cutt.ly/ysQRZcT ",pt,"['sainznilton', 'raquelrecuero']",['https://cutt.ly/ysQRZcT'],[],1,0,5,"['#marqueteirosdojair', '#bolsolão']",[],https://twitter.com/OVinhas/status/1287795709358551040,False,,0,,,,,,,"[{'user_id': '51426446', 'username': 'OVinhas'}, {'user_id': '1032759685588369408', 'username': 'SainzNilton'}, {'user_id': '7170942', 'username': 'raquelrecuero'}]",,,,
